time_tag,dsflag_de1,dsflag_de4,dsflag_p1,dsflag_p3,dsflag_p5,dsflag_p7,dsflag_fp6p,numpts_de1,numpts_de4,numpts_p1,numpts_p3,numpts_p5,numpts_p7,numpts_fp6p,de1,de4,p1,p3,p5,p7,fp6p,fp6p_ratio,dsflag_p2,dsflag_p4,dsflag_p6,dsflag_p8,numpts_p2,numpts_p4,numpts_p6,numpts_p8,p2,p4,p6,p8,dsflag_p1_30,dsflag_p2_30,dsflag_p4_30,dsflag_p3_30,dsflag_p5_30,dsflag_p6_30,dsflag_p7_30,dsflag_p8_30,numpts_p1_30,numpts_p2_30,numpts_p3_30,numpts_p4_30,numpts_p5_30,numpts_p6_30,numpts_p7_30,numpts_p8_30,p1_30,p2_30,p3_30,p4_30,p5_30,p6_30,p7_30,p8_30
2025-12-05T06:50:00,0,0,0,0,0,0,0,47,47,187,187,187,93,93,2856.1321,18.853386,8313.9346,72.436562,6.6341667,1.0828285,2.564888,,0,0,0,0,187,187,93,93,282.09372,19.131521,2.1608155,0.22643775,0,0,0,0,0,0,0,0,47,47,47,47,23,22,22,17,11694.539,4225595.0,320934.5,1002.5185,6.0802717,2.901927,1.0561308,0.20902526
2025-12-05T06:45:00,0,0,0,0,0,0,0,48,48,194,194,194,97,97,3254.9421,21.104694,8095.5864,68.265915,6.5441732,0.98316318,3.1161242,,0,0,0,0,194,194,97,97,228.39108,19.52351,2.4990692,0.16481231,0,0,0,0,0,0,0,0,48,48,48,48,24,23,22,20,13245.465,4277227.0,341478.94,1208.3995,6.6727457,2.4086535,1.1669277,0.33425835
2025-12-05T06:40:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,2936.4534,21.065775,10087.423,124.01684,6.0760822,1.0134468,2.9116147,,0,0,0,0,182,182,91,91,738.01569,23.983524,2.4251492,0.17854634,0,0,0,0,0,0,0,0,46,46,46,46,23,23,20,21,12154.857,4239079.5,328329.31,1116.665,7.9205008,3.4478841,1.0818256,0.23189868
2025-12-05T06:35:00,0,0,0,0,0,0,0,47,47,189,189,189,94,94,3219.0225,20.643867,8568.208,69.453697,6.942513,0.89396137,2.6577652,,0,0,0,0,189,189,94,94,292.94614,18.625221,2.2285147,0.19251357,0,0,0,0,0,0,0,0,47,47,47,47,24,24,24,17,10849.485,4157986.8,288301.53,892.18469,9.2120514,3.8852582,1.1933181,0.26274231
2025-12-05T06:30:00,0,0,0,0,0,0,0,48,48,192,192,192,96,96,3635.4595,19.893074,7675.5469,52.936749,7.0465131,0.84425014,2.8006072,,0,0,0,0,192,192,96,96,115.87492,18.260817,2.484328,0.20097972,0,0,0,0,0,0,0,0,48,48,48,48,24,24,23,21,12515.511,4213708.5,305315.69,907.00696,7.843894,2.8373163,1.4648834,0.32281369
2025-12-05T06:25:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,3089.678,21.935972,7315.0034,43.587765,5.9591956,1.1366651,2.8041959,,0,0,0,0,182,182,91,91,108.51666,16.974625,2.8854136,0.15613583,0,0,0,0,0,0,0,0,46,46,46,46,23,23,21,21,12498.86,4263133.0,337027.38,1109.1156,9.6856747,3.6172693,1.1515275,0.20794478
2025-12-05T06:20:00,0,0,0,0,0,0,0,48,48,191,191,191,95,95,3354.1641,23.412256,7794.8784,48.704754,6.1740503,0.90130621,2.601655,,0,0,0,0,191,191,95,95,115.84168,15.919122,2.4714391,0.19903903,0,0,0,0,0,0,0,0,48,48,48,48,24,23,23,24,11795.806,4239479.5,326308.34,1011.1498,6.8894992,2.9521399,1.417684,0.19559655
2025-12-05T06:15:00,0,0,0,0,0,0,0,47,47,190,190,190,95,95,3384.7427,21.724058,7830.2393,46.601826,5.6929007,0.89566553,2.8205123,,0,0,0,0,190,190,95,95,127.97915,16.953123,2.43452,0.17741434,0,0,0,0,0,0,0,0,47,47,47,47,24,23,23,23,12129.988,4213319.5,303031.91,791.16241,8.3909397,3.4558003,1.1554143,0.26894283
2025-12-05T06:10:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,3398.1992,18.12813,7602.73,53.567013,6.8457456,0.9093321,2.5956402,,0,0,0,0,182,182,91,91,132.25717,17.655987,2.5981724,0.18039083,0,0,0,0,0,0,0,0,46,46,46,46,23,23,20,23,12776.77,4268354.5,332192.69,980.19995,6.6506047,3.1726329,1.0652331,0.2698991
2025-12-05T06:05:00,0,0,0,0,0,0,0,48,48,193,193,193,96,96,3235.6213,20.126556,7707.1982,49.548393,6.1529856,1.0084393,2.4083281,,0,0,0,0,193,193,96,96,145.6595,16.853479,2.8686247,0.19330893,0,0,0,0,0,0,0,0,48,48,48,48,24,23,21,20,12039.172,4270093.5,331031.34,1013.2916,5.5030351,2.3469577,1.1075377,0.16039526
2025-12-05T06:00:00,0,0,0,0,0,0,0,47,47,188,188,188,94,94,2957.6721,18.917234,7718.7358,49.691719,6.8689666,1.1187756,2.5085258,,0,0,0,0,188,188,94,94,120.23045,18.81727,2.8155935,0.21600959,0,0,0,0,0,0,0,0,47,47,47,47,23,22,23,21,11851.621,4222696.5,317769.63,905.01398,5.6651669,2.6270132,0.8476612,0.15510444
2025-12-05T05:55:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,3585.2195,21.381147,7756.0171,47.870319,7.6936626,1.0252273,2.0522645,,0,0,0,0,182,182,91,91,125.14413,18.390413,2.987757,0.23434207,0,0,0,0,0,0,0,0,46,46,46,46,23,22,22,21,12873.767,4242155.5,319207.63,683.85602,5.7036319,2.29424,0.82805169,0.16850342
2025-12-05T05:50:00,0,0,0,0,0,0,0,49,49,195,195,195,97,97,2976.9561,20.116337,7469.1606,52.423687,7.6737823,1.0677856,2.140799,,0,0,0,0,195,195,97,97,126.5209,20.34672,2.3841052,0.21703778,0,0,0,0,0,0,0,0,49,49,49,49,24,22,22,23,11787.91,4229325.5,316857.28,652.94446,4.7524414,1.6614381,0.6628086,0.23467849
2025-12-05T05:45:00,0,0,0,0,0,0,0,46,46,186,186,186,93,93,3148.0771,24.272514,7803.7559,53.428818,7.4503407,1.1683242,2.1281793,,0,0,0,0,186,186,93,93,128.23758,19.1222,2.9363766,0.21535255,0,0,0,0,0,0,0,0,46,46,46,46,23,21,19,17,11652.153,4203369.5,309666.63,614.70038,4.9953923,2.0843694,1.1811323,0.16295259
2025-12-05T05:40:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,3931.7329,20.569355,7946.4414,53.466717,7.2617798,1.1771011,2.4266598,,0,0,0,0,182,182,91,91,130.86873,18.496546,3.0974514,0.21884839,0,0,0,0,0,0,0,0,46,46,46,46,23,22,21,21,11748.095,4118902.8,275892.41,430.68686,5.432219,2.5037374,1.0100876,0.18233889
2025-12-05T05:35:00,0,0,0,0,0,0,0,49,49,197,197,197,98,98,3366.5537,20.409245,7389.7417,54.525188,7.5764117,1.0327359,2.1370463,,0,0,0,0,197,197,98,98,128.16356,20.595739,2.7578595,0.21346207,0,0,0,0,0,0,0,0,49,49,49,49,25,24,22,23,10803.681,4101135.3,274095.09,434.79437,5.4442267,2.7834845,1.0304555,0.20947151
2025-12-05T05:30:00,0,0,0,0,0,0,0,46,46,184,184,184,92,92,3325.3862,17.71928,7827.6729,55.688938,7.2633314,1.0550575,2.5401549,,0,0,0,0,184,184,92,92,136.94977,18.673771,3.0536249,0.1788248,0,0,0,0,0,0,0,0,46,46,46,46,22,21,21,17,10905.313,4074876.8,272326.09,413.26895,5.5430145,2.1347215,1.2103966,0.2395727
